801;Australia;AUS;500;VI. Commodity Aid / General Prog. Ass.;528;Total ODA;A;Current Prices;2010;2010;USD;US Dollar;6;millions;;;52.94
801;Australia;AUS;500;VI. Commodity Aid / General Prog. Ass.;528;Total ODA;A;Current Prices;2011;2011;USD;US Dollar;6;millions;;;61.51
801;Australia;AUS;500;VI. Commodity Aid / General Prog. Ass.;528;Total ODA;A;Current Prices;2012;2012;USD;US Dollar;6;millions;;;51.84
801;Australia;AUS;500;VI. Commodity Aid / General Prog. Ass.;528;Total ODA;A;Current Prices;2013;2013;USD;US Dollar;6;millions;;;50.43
801;Australia;AUS;500;VI. Commodity Aid / General Prog. Ass.;528;Total ODA;A;Current Prices;2014;2014;USD;US Dollar;6;millions;;;27.18
801;Australia;AUS;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2005;2005;USD;US Dollar;6;millions;;;20.02
801;Australia;AUS;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2006;2006;USD;US Dollar;6;millions;;;277.12
801;Australia;AUS;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2007;2007;USD;US Dollar;6;millions;;;291.69
801;Australia;AUS;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2008;2008;USD;US Dollar;6;millions;;;256.1
801;Australia;AUS;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2009;2009;USD;US Dollar;6;millions;;;2.96
801;Australia;AUS;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2010;2010;USD;US Dollar;6;millions;;;7.57
801;Australia;AUS;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2011;2011;USD;US Dollar;6;millions;;;12.75
801;Australia;AUS;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2012;2012;USD;US Dollar;6;millions;;;11.94
801;Australia;AUS;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2005;2005;USD;US Dollar;6;millions;;;194.02
801;Australia;AUS;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2006;2006;USD;US Dollar;6;millions;;;191.21
801;Australia;AUS;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2007;2007;USD;US Dollar;6;millions;;;150.34
801;Australia;AUS;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2008;2008;USD;US Dollar;6;millions;;;299.32
801;Australia;AUS;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2009;2009;USD;US Dollar;6;millions;;;307.97
801;Australia;AUS;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2010;2010;USD;US Dollar;6;millions;;;327.97
801;Australia;AUS;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2011;2011;USD;US Dollar;6;millions;;;433.83
801;Australia;AUS;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2012;2012;USD;US Dollar;6;millions;;;344.74
801;Australia;AUS;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2013;2013;USD;US Dollar;6;millions;;;264.62
801;Australia;AUS;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2014;2014;USD;US Dollar;6;millions;;;282.87
801;Australia;AUS;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2005;2005;USD;US Dollar;6;millions;;;166.39
801;Australia;AUS;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2006;2006;USD;US Dollar;6;millions;;;95.59
801;Australia;AUS;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2007;2007;USD;US Dollar;6;millions;;;111.05
801;Australia;AUS;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2008;2008;USD;US Dollar;6;millions;;;128.64
801;Australia;AUS;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2009;2009;USD;US Dollar;6;millions;;;159.76
801;Australia;AUS;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2010;2010;USD;US Dollar;6;millions;;;234.52
